episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,replay_size,avg_loss,avg_q_tot,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,backscatter_success_rate,active_success_rate,fallback_rate,device,high_level_action_0_count,high_level_action_1_count,high_level_action_2_count,high_level_action_3_count,high_level_action_4_count,high_level_action_5_count,high_level_action_6_count,high_level_action_7_count,high_level_action_8_count,high_level_action_9_count
266,200,-2211.2809686868386,7.0,0.626938775510204,0.9651162790697675,0.15555555555555506,0.050000000000000044,266,14.375040054321289,-16.122059326171875,1.0,163.0,9.0,0.03932584269662921,0.0,0.01,cuda,181.0,2.0,100.0,2.0,7.0,2.0,16.0,51.0,37.0,2.0
267,200,-1971.3089891422435,11.0,0.6093220338983051,0.8260869565217391,0.14152046783625713,0.050000000000000044,267,15.05119514465332,-15.87960693359375,0.0,43.0,3.0,0.14893617021276595,0.6666666666666666,0.005,cuda,9.0,2.0,14.0,2.0,2.0,0.0,342.0,1.0,26.0,2.0
268,200,-1478.130272101913,203.0,0.4685714285714286,0.3409090909090909,0.5616983575274314,0.050000000000000044,268,14.446063041687012,-16.80708984375,3.0,201.0,19.0,0.5945017182130584,0.7894736842105263,0.005,cuda,2.0,2.0,32.0,1.0,5.0,3.0,154.0,37.0,160.0,4.0
269,200,-1393.1838775794317,210.0,0.48595744680851066,0.0972972972972973,0.2682971345135974,0.050000000000000044,269,15.07583999633789,-16.45272705078125,2.0,179.0,6.0,0.9049773755656109,1.0,0.0625,cuda,2.0,4.0,134.0,2.0,39.0,4.0,179.0,34.0,2.0,0.0
270,200,-1807.544616328103,128.0,0.5634987384356602,0.5601503759398496,0.14929834153453617,0.050000000000000044,270,15.577077865600586,-17.11688720703125,2.0,246.0,20.0,0.38095238095238093,0.631578947368421,0.01,cuda,169.0,3.0,3.0,2.0,0.0,2.0,23.0,3.0,191.0,4.0
271,200,-1904.4133340247338,51.0,0.5804020100502513,0.6111111111111112,0.15170603674540684,0.050000000000000044,271,14.920354843139648,-16.65681640625,0.0,115.0,11.0,0.32679738562091504,0.05263157894736842,0.005,cuda,50.0,3.0,8.0,4.0,4.0,1.0,261.0,1.0,68.0,0.0
272,200,-1415.0424777477176,217.0,0.45461978740801307,0.2613065326633166,0.800220919364432,0.050000000000000044,272,15.56706428527832,-16.468905029296874,1.0,178.0,21.0,0.7563025210084033,0.9024390243902439,0.005,cuda,49.0,1.0,0.0,5.0,15.0,1.0,128.0,5.0,192.0,4.0
273,200,-1768.814987253294,164.0,0.5365053322395406,0.5064516129032258,0.15377930245854773,0.050000000000000044,273,15.390908241271973,-16.89369384765625,3.0,296.0,14.0,0.46621621621621623,0.9629629629629629,0.0,cuda,161.0,144.0,44.0,2.0,1.0,4.0,37.0,2.0,3.0,2.0
274,200,-1288.5423605602937,198.0,0.45671378091872794,0.03954802259887006,0.25169491525423726,0.050000000000000044,274,16.23472023010254,-15.72138671875,2.0,174.0,3.0,0.9365853658536586,1.0,0.0125,cuda,139.0,4.0,62.0,7.0,3.0,2.0,54.0,93.0,35.0,1.0
275,200,-1284.1062170966902,234.0,0.43333333333333335,0.061452513966480445,0.7884233261339093,0.050000000000000044,275,14.257794380187988,-16.59852294921875,4.0,154.0,25.0,0.9390862944162437,1.0,0.0025,cuda,181.0,1.0,0.0,3.0,2.0,5.0,22.0,75.0,110.0,1.0
276,200,-1642.5221480061052,168.0,0.5172413793103449,0.5182724252491694,0.15332464146023467,0.050000000000000044,276,14.529705047607422,-15.65529296875,3.0,289.0,12.0,0.3829268292682927,0.5238095238095238,0.005,cuda,172.0,1.0,3.0,3.0,5.0,3.0,20.0,2.0,191.0,0.0
277,200,-1949.145958403284,114.0,0.5713134568896051,0.6147859922178989,0.11147709727225939,0.050000000000000044,277,15.972097396850586,-15.969886474609375,2.0,247.0,10.0,0.29329608938547486,0.47368421052631576,0.0075,cuda,188.0,3.0,3.0,1.0,0.0,2.0,9.0,3.0,190.0,1.0
278,200,-1632.5432019250106,164.0,0.5185504745470233,0.4864864864864865,0.16617856039542786,0.050000000000000044,278,14.699414253234863,-16.8176025390625,1.0,278.0,18.0,0.4946236559139785,0.8125,0.0,cuda,127.0,43.0,4.0,0.0,5.0,1.0,26.0,175.0,17.0,2.0
279,200,-1340.3169496722867,202.0,0.4527027027027027,0.08791208791208792,0.7944704049844237,0.050000000000000044,279,13.787359237670898,-15.52208251953125,3.0,169.0,13.0,0.9387755102040817,0.6923076923076923,0.0,cuda,181.0,1.0,6.0,7.0,3.0,4.0,19.0,175.0,1.0,3.0
280,200,-1832.9422506488313,120.0,0.5523648648648649,0.5942028985507246,0.0966183574879227,0.050000000000000044,280,13.717754364013672,-15.87414794921875,1.0,259.0,17.0,0.3435374149659864,0.6551724137931034,0.025,cuda,172.0,11.0,3.0,2.0,3.0,1.0,14.0,144.0,47.0,3.0
281,200,-1523.1992165213344,190.0,0.4582975064488392,0.5527156549520766,0.30105912767909265,0.050000000000000044,281,17.298744201660156,-17.55720458984375,30.0,300.0,13.0,0.4877384196185286,0.4782608695652174,0.0,cuda,31.0,0.0,1.0,2.0,2.0,133.0,34.0,181.0,15.0,1.0
282,200,-1355.8701144430743,219.0,0.44601328903654486,0.1778846153846154,0.9604686091919495,0.050000000000000044,282,16.658676147460938,-17.265845947265625,2.0,194.0,14.0,0.8626609442060086,0.6666666666666666,0.0,cuda,91.0,24.0,1.0,7.0,12.0,2.0,82.0,175.0,3.0,3.0
283,200,-1762.4078916609217,157.0,0.5144,0.5201342281879194,0.3291140930636224,0.050000000000000044,283,15.544586181640625,-17.07878662109375,45.0,268.0,30.0,0.43010752688172044,0.8409090909090909,0.0025,cuda,30.0,59.0,6.0,2.0,1.0,103.0,7.0,187.0,2.0,3.0
284,200,-2077.404237301423,16.0,0.6102263202011735,0.9172413793103448,0.609523809523808,0.050000000000000044,284,17.1168212890625,-17.60985595703125,1.0,141.0,4.0,0.06369426751592357,0.75,0.0025,cuda,3.0,2.0,4.0,16.0,5.0,3.0,215.0,108.0,42.0,2.0
285,200,-1683.0695510949836,139.0,0.5184534270650264,0.6107142857142858,0.15137697340071296,0.050000000000000044,285,15.520264625549316,-17.598533935546875,4.0,278.0,2.0,0.44805194805194803,0.3333333333333333,0.005,cuda,3.0,272.0,2.0,10.0,4.0,5.0,42.0,58.0,3.0,1.0
286,200,-2176.8290695915593,13.0,0.6204918032786885,0.9411764705882353,0.2299319727891153,0.050000000000000044,286,15.077422142028809,-16.71246826171875,0.0,181.0,6.0,0.048327137546468404,0.0,0.0075,cuda,2.0,2.0,15.0,1.0,2.0,0.0,192.0,79.0,6.0,101.0
287,200,-2007.127340846151,22.0,0.5911458333333334,0.8857142857142857,0.1507788161993769,0.050000000000000044,287,15.17758560180664,-16.327196044921877,3.0,166.0,9.0,0.08333333333333333,0.17647058823529413,0.005,cuda,9.0,2.0,2.0,15.0,2.0,4.0,183.0,2.0,178.0,3.0
288,200,-1563.0985805016621,188.0,0.49198717948717946,0.29906542056074764,0.5180885370858985,0.050000000000000044,288,15.696279525756836,-16.452369384765625,4.0,201.0,13.0,0.6640926640926641,0.6153846153846154,0.01,cuda,2.0,2.0,0.0,3.0,11.0,6.0,154.0,170.0,36.0,16.0
289,200,-1702.382236588666,150.0,0.5058043117744611,0.6007604562737643,0.33587102552619796,0.050000000000000044,289,14.995905876159668,-15.996512451171874,49.0,244.0,19.0,0.4178082191780822,0.7777777777777778,0.005,cuda,3.0,66.0,2.0,87.0,23.0,98.0,34.0,62.0,1.0,24.0
290,200,-1735.0190298921427,93.0,0.522887323943662,0.6496062992125984,0.2052687789248843,0.050000000000000044,290,15.162995338439941,-17.350146484375,1.0,244.0,10.0,0.31086142322097376,0.5555555555555556,0.005,cuda,90.0,0.0,3.0,117.0,4.0,1.0,109.0,1.0,71.0,4.0
291,200,-2068.291241025374,23.0,0.6038525963149078,0.8888888888888888,0.24662004662004652,0.050000000000000044,291,14.499488830566406,-16.28444580078125,1.0,148.0,5.0,0.12179487179487179,0.4,0.0025,cuda,24.0,3.0,131.0,7.0,1.0,1.0,197.0,2.0,6.0,28.0
292,200,-2188.8776126983707,5.0,0.6252059308072487,0.9705882352941176,0.33333333333332893,0.050000000000000044,292,16.05474090576172,-17.2359521484375,1.0,164.0,6.0,0.029585798816568046,0.0,0.0075,cuda,2.0,0.0,3.0,129.0,4.0,1.0,199.0,0.0,61.0,1.0
293,200,-2376.2743267596115,14.0,0.6133333333333333,0.9056603773584906,0.261333333333333,0.050000000000000044,293,15.88372802734375,-16.08082763671875,3.0,99.0,7.0,0.13333333333333333,0.0,0.0075,cuda,1.0,1.0,3.0,16.0,4.0,4.0,269.0,1.0,99.0,2.0
294,200,-1426.119375227544,197.0,0.4621778886118038,0.32142857142857145,0.8547296553243035,0.050000000000000044,294,14.247749328613281,-15.69907470703125,0.0,173.0,23.0,0.6990740740740741,1.0,0.07,cuda,2.0,3.0,1.0,3.0,27.0,2.0,178.0,30.0,92.0,62.0
295,200,-2167.7774751501192,21.0,0.6163265306122448,0.9117647058823529,0.3919999999999997,0.050000000000000044,295,16.2457332611084,-17.23156494140625,1.0,159.0,11.0,0.05,0.36363636363636365,0.0025,cuda,1.0,2.0,2.0,2.0,4.0,2.0,192.0,2.0,192.0,1.0
296,200,-1610.2542665949243,164.0,0.5069161920260374,0.23756906077348067,0.34402660526989,0.050000000000000044,296,15.889472961425781,-18.0971826171875,0.0,168.0,13.0,0.7373737373737373,0.6923076923076923,0.075,cuda,24.0,3.0,1.0,84.0,6.0,0.0,143.0,88.0,45.0,6.0
297,200,-1281.6644771248236,220.0,0.43728813559322033,0.08108108108108109,0.8107202680067002,0.050000000000000044,297,15.619192123413086,-16.86606201171875,1.0,167.0,18.0,0.9411764705882353,0.7777777777777778,0.0,cuda,107.0,2.0,3.0,4.0,3.0,2.0,108.0,110.0,56.0,5.0
298,200,-1696.8395093284382,171.0,0.5170975813177648,0.5353535353535354,0.207052575677111,0.050000000000000044,298,14.345128059387207,-16.74521240234375,4.0,279.0,18.0,0.5196078431372549,0.35294117647058826,0.02,cuda,148.0,40.0,20.0,3.0,12.0,4.0,19.0,3.0,0.0,151.0
299,200,-1697.8989757547133,176.0,0.515378221113882,0.4937888198757764,0.16686059039000214,0.050000000000000044,299,16.872621536254883,-16.56567626953125,3.0,309.0,13.0,0.36086956521739133,0.4,0.005,cuda,186.0,0.0,2.0,22.0,2.0,5.0,8.0,11.0,163.0,1.0
300,200,-1545.761366821622,176.0,0.4910130718954248,0.15204678362573099,0.4245614035087719,0.050000000000000044,300,16.274473190307617,-14.6170654296875,0.0,161.0,10.0,0.8633879781420765,0.9,0.0025,cuda,118.0,29.0,3.0,71.0,3.0,0.0,92.0,77.0,3.0,4.0
301,200,-1734.004393156634,148.0,0.5477386934673367,0.5183673469387755,0.14065369549861942,0.050000000000000044,301,17.67066192626953,-15.67488037109375,2.0,242.0,3.0,0.5387453874538746,0.4,0.005,cuda,203.0,2.0,4.0,157.0,3.0,2.0,20.0,3.0,2.0,4.0
302,200,-1393.6413227178505,218.0,0.4613506916192026,0.022988505747126436,0.7964471258588905,0.050000000000000044,302,14.884952545166016,-15.471427001953124,1.0,154.0,20.0,0.9781420765027322,1.0,0.01,cuda,186.0,1.0,0.0,1.0,31.0,1.0,35.0,145.0,0.0,0.0
303,200,-1744.2445536856378,106.0,0.5205240174672489,0.6517241379310345,0.19869142351900973,0.050000000000000044,303,16.244224548339844,-17.08144775390625,1.0,280.0,10.0,0.23869346733668342,0.5789473684210527,0.0025,cuda,177.0,0.0,4.0,1.0,1.0,2.0,5.0,30.0,10.0,170.0
304,200,-1620.3951801307996,159.0,0.525235243798118,0.35802469135802467,0.1484541530872897,0.050000000000000044,304,14.582464218139648,-16.04027587890625,0.0,228.0,15.0,0.5409252669039146,0.2413793103448276,0.005,cuda,245.0,38.0,7.0,3.0,3.0,0.0,11.0,50.0,40.0,3.0
305,200,-1548.4500053560062,205.0,0.4652493867538839,0.4813664596273292,0.4718993880186402,0.050000000000000044,305,16.25334930419922,-18.29055908203125,2.0,309.0,13.0,0.5402985074626866,0.9230769230769231,0.0075,cuda,34.0,1.0,80.0,2.0,26.0,2.0,9.0,105.0,1.0,140.0
306,200,-1754.682344259318,184.0,0.529886914378029,0.534375,0.18579738777302163,0.050000000000000044,306,18.72511100769043,-17.9648486328125,0.0,305.0,15.0,0.533724340175953,0.06666666666666667,0.005,cuda,143.0,1.0,4.0,2.0,30.0,0.0,41.0,19.0,17.0,143.0
307,200,-1566.0421746112465,141.0,0.4864864864864865,0.5567010309278351,0.2258306355426819,0.050000000000000044,307,16.277986526489258,-17.314345703125,20.0,273.0,18.0,0.3877551020408163,0.23529411764705882,0.0125,cuda,59.0,14.0,138.0,23.0,3.0,34.0,25.0,24.0,76.0,4.0
308,200,-1696.7819580512476,186.0,0.5222772277227723,0.5273311897106109,0.15851546391752577,0.050000000000000044,308,14.887585639953613,-16.134190673828126,0.0,298.0,13.0,0.4842105263157895,0.07692307692307693,0.0075,cuda,82.0,1.0,134.0,0.0,2.0,0.0,17.0,5.0,159.0,0.0
309,200,-1420.5292092495108,195.0,0.44256455921638466,0.5,0.290278254895225,0.050000000000000044,309,14.916955947875977,-16.1973388671875,2.0,316.0,26.0,0.41975308641975306,0.49019607843137253,0.0025,cuda,138.0,2.0,1.0,4.0,2.0,2.0,19.0,72.0,100.0,60.0
310,200,-1445.3806640777034,214.0,0.4387755102040816,0.48773006134969327,0.49370418283742995,0.050000000000000044,310,15.5956392288208,-16.03189453125,3.0,313.0,13.0,0.42917547568710357,0.4583333333333333,0.0025,cuda,53.0,2.0,4.0,2.0,17.0,3.0,5.0,2.0,10.0,302.0
311,200,-2005.872765949336,17.0,0.5935596170583116,0.9151515151515152,0.3635220125786159,0.050000000000000044,311,14.776091575622559,-15.612337646484375,0.0,161.0,4.0,0.08024691358024691,0.5,0.015,cuda,5.0,2.0,130.0,4.0,16.0,1.0,198.0,4.0,0.0,40.0
312,200,-1702.6985596908492,202.0,0.5213193885760258,0.5032051282051282,0.2034909235986435,0.050000000000000044,312,14.796016693115234,-15.460206298828124,0.0,298.0,14.0,0.5327635327635327,0.625,0.0125,cuda,13.0,253.0,16.0,9.0,19.0,0.0,10.0,23.0,2.0,55.0
313,200,-1612.0945264052211,177.0,0.5060137457044673,0.4921135646687697,0.21485443884374036,0.050000000000000044,313,15.36608600616455,-15.9713232421875,2.0,304.0,13.0,0.368763557483731,0.2916666666666667,0.0925,cuda,3.0,172.0,3.0,12.0,28.0,2.0,16.0,73.0,88.0,3.0
314,200,-1340.3941362959824,227.0,0.4464579901153213,0.04371584699453552,0.8336002588368518,0.050000000000000044,314,16.55217742919922,-17.6983154296875,2.0,163.0,20.0,0.9701492537313433,0.8421052631578947,0.04,cuda,103.0,0.0,1.0,5.0,29.0,2.0,101.0,142.0,17.0,0.0
315,200,-1325.8511564946407,212.0,0.44172297297297297,0.06451612903225806,0.554043392504931,0.050000000000000044,315,16.906883239746094,-17.6125390625,1.0,172.0,14.0,0.9306930693069307,0.8571428571428571,0.0,cuda,62.0,2.0,1.0,17.0,17.0,1.0,144.0,151.0,1.0,4.0
316,200,-1576.2470298563585,210.0,0.48049792531120333,0.5288461538461539,0.22215505516094908,0.050000000000000044,316,16.645706176757812,-17.363739013671875,44.0,276.0,36.0,0.4041994750656168,0.7777777777777778,0.0175,cuda,18.0,1.0,3.0,76.0,13.0,160.0,21.0,54.0,53.0,1.0
317,200,-1275.6426202081047,228.0,0.4301533219761499,0.18055555555555555,0.6110014104372355,0.050000000000000044,317,14.031279563903809,-15.682542724609375,1.0,193.0,23.0,0.8214285714285714,0.9565217391304348,0.005,cuda,176.0,2.0,2.0,3.0,11.0,1.0,43.0,26.0,132.0,4.0
318,200,-1791.5667067336694,172.0,0.5445783132530121,0.5243055555555556,0.15502803542419955,0.050000000000000044,318,15.98388385772705,-17.039771728515625,3.0,274.0,14.0,0.4658753709198813,0.6,0.0275,cuda,182.0,1.0,1.0,2.0,37.0,3.0,12.0,35.0,1.0,126.0
319,200,-1682.4811515530002,152.0,0.5274151436031331,0.6020761245674741,0.13599387839190064,0.050000000000000044,319,15.141587257385254,-17.06318115234375,1.0,266.0,23.0,0.46511627906976744,0.2727272727272727,0.0075,cuda,166.0,2.0,1.0,11.0,87.0,1.0,31.0,75.0,23.0,3.0
320,200,-1563.2871389838642,160.0,0.488645920941968,0.39662447257383965,0.29547553093259465,0.050000000000000044,320,15.460509300231934,-15.46924072265625,34.0,218.0,19.0,0.5673469387755102,0.7,0.005,cuda,149.0,49.0,3.0,10.0,3.0,50.0,13.0,11.0,23.0,89.0
321,200,-1434.7946426621447,180.0,0.48637137989778534,0.16374269005847952,0.4052532833020638,0.050000000000000044,321,16.278650283813477,-14.41550537109375,2.0,157.0,14.0,0.8181818181818182,0.6428571428571429,0.095,cuda,3.0,1.0,55.0,1.0,39.0,2.0,173.0,75.0,48.0,3.0
322,200,-1825.9020322141841,159.0,0.5349567949725059,0.5059288537549407,0.20918456000992924,0.050000000000000044,322,15.998313903808594,-16.2829736328125,48.0,233.0,20.0,0.5019762845849802,0.9142857142857143,0.0,cuda,17.0,1.0,3.0,12.0,11.0,171.0,46.0,134.0,1.0,4.0
323,200,-1580.3391774154402,135.0,0.4934952298352125,0.5,0.4707477721813251,0.050000000000000044,323,15.4837646484375,-16.314833984375,34.0,172.0,16.0,0.5276381909547738,0.9375,0.0825,cuda,33.0,1.0,15.0,6.0,14.0,47.0,77.0,160.0,1.0,46.0
324,200,-1452.1241180248737,190.0,0.47088186356073214,0.24401913875598086,0.3946649174592763,0.050000000000000044,324,14.339951515197754,-16.362928466796873,1.0,190.0,19.0,0.7699530516431925,0.6842105263157895,0.04,cuda,38.0,5.0,2.0,17.0,0.0,1.0,153.0,174.0,9.0,1.0
325,200,-1521.3081177789184,197.0,0.48589846897663175,0.18660287081339713,0.31945507675844753,0.050000000000000044,325,16.034954071044922,-17.41397216796875,10.0,195.0,14.0,0.8075117370892019,1.0,0.065,cuda,63.0,2.0,3.0,2.0,18.0,40.0,113.0,156.0,3.0,0.0
326,200,-1556.6070476027403,177.0,0.48172757475083056,0.4714285714285714,0.37857531266992933,0.050000000000000044,326,15.332893371582031,-17.76362548828125,102.0,145.0,67.0,0.5842696629213483,0.5658914728682171,0.0025,cuda,82.0,0.0,1.0,2.0,2.0,203.0,46.0,4.0,59.0,1.0
327,200,-1616.881347981543,212.0,0.4809825673534073,0.4444444444444444,0.8917460317460317,0.050000000000000044,327,15.392736434936523,-16.997724609375,35.0,276.0,39.0,0.6336633663366337,0.2564102564102564,0.01,cuda,20.0,0.0,3.0,1.0,33.0,162.0,19.0,156.0,3.0,3.0
328,200,-1437.1056207570198,222.0,0.44896265560165977,0.42066420664206644,0.5166037735849056,0.050000000000000044,328,14.989458084106445,-15.6930517578125,11.0,258.0,13.0,0.5099502487562189,0.68,0.0,cuda,93.0,3.0,6.0,0.0,0.0,112.0,52.0,44.0,87.0,3.0
329,200,-1154.2680318545397,260.0,0.40687919463087246,0.011494252873563218,0.4468239804349263,0.050000000000000044,329,15.985886573791504,-17.56748291015625,3.0,159.0,15.0,0.9913793103448276,1.0,0.005,cuda,4.0,1.0,2.0,1.0,3.0,3.0,200.0,24.0,161.0,1.0
330,200,-1466.252950411322,207.0,0.4751602564102564,0.07222222222222222,0.7615569181551586,0.050000000000000044,330,14.93615436553955,-15.68537353515625,1.0,165.0,15.0,0.8634146341463415,1.0,0.0025,cuda,107.0,4.0,1.0,2.0,2.0,2.0,132.0,144.0,3.0,3.0
331,200,-1470.390201038954,183.0,0.4900662251655629,0.030303030303030304,0.26030080447708986,0.050000000000000044,331,15.18585205078125,-16.01841796875,0.0,122.0,10.0,0.9824561403508771,0.8823529411764706,0.03,cuda,50.0,0.0,3.0,0.0,3.0,0.0,206.0,97.0,39.0,2.0
332,200,-1388.8327590426697,170.0,0.46602787456445993,0.16766467065868262,0.7248557812891898,0.050000000000000044,332,15.155678749084473,-16.0495751953125,1.0,144.0,23.0,0.7865168539325843,0.7142857142857143,0.0125,cuda,2.0,1.0,2.0,4.0,0.0,3.0,199.0,2.0,183.0,4.0
333,200,-2122.060088164104,33.0,0.6126704089815558,0.802547770700637,0.2529616724738675,0.050000000000000044,333,16.15557861328125,-17.5047607421875,11.0,154.0,3.0,0.17791411042944785,0.8,0.015,cuda,53.0,1.0,2.0,17.0,2.0,12.0,167.0,1.0,144.0,1.0
334,200,-1439.274308319711,185.0,0.4657070279424217,0.3163265306122449,0.5501969295072743,0.050000000000000044,334,15.5989408493042,-17.57859375,2.0,178.0,18.0,0.6796536796536796,0.8235294117647058,0.0,cuda,110.0,1.0,19.0,29.0,0.0,3.0,99.0,4.0,134.0,1.0
335,200,-1898.5532414738761,89.0,0.5918203688853247,0.18095238095238095,0.07302816576775918,0.050000000000000044,335,15.346248626708984,-16.9259765625,2.0,95.0,10.0,0.8105263157894737,0.75,0.0175,cuda,365.0,1.0,0.0,1.0,2.0,2.0,14.0,6.0,6.0,3.0
336,200,-1575.8175320314417,135.0,0.5042662116040956,0.375,0.3992770292474532,0.050000000000000044,336,15.689131736755371,-16.47214111328125,1.0,169.0,7.0,0.5338983050847458,0.8181818181818182,0.0075,cuda,311.0,2.0,3.0,22.0,12.0,1.0,14.0,3.0,2.0,30.0
337,200,-1318.0009112220127,237.0,0.44243421052631576,0.06666666666666667,0.38237516593485144,0.050000000000000044,337,17.900413513183594,-15.57917724609375,0.0,175.0,20.0,0.9530516431924883,0.85,0.005,cuda,232.0,0.0,3.0,18.0,5.0,0.0,19.0,0.0,72.0,51.0
338,200,-1420.145721771566,184.0,0.4689075630252101,0.05521472392638037,0.4223552894211577,0.050000000000000044,338,14.397756576538086,-14.965230712890625,2.0,149.0,15.0,0.8971428571428571,1.0,0.01,cuda,115.0,1.0,1.0,26.0,3.0,3.0,131.0,1.0,117.0,2.0
339,200,-1281.571762770678,248.0,0.433931484502447,0.03867403314917127,0.4400372039779638,0.050000000000000044,339,16.56182289123535,-16.291636962890625,2.0,159.0,22.0,0.9577464788732394,1.0,0.005,cuda,95.0,0.0,1.0,2.0,4.0,4.0,144.0,1.0,147.0,2.0
340,200,-1143.0693764495986,250.0,0.39860748476936464,0.05759162303664921,0.39079597323829174,0.050000000000000044,340,13.120793342590332,-15.060645751953125,3.0,184.0,7.0,0.9477911646586346,1.0,0.0,cuda,231.0,0.0,3.0,2.0,2.0,3.0,17.0,17.0,110.0,15.0
341,200,-1567.2568178419767,155.0,0.49831932773109244,0.32,0.42115873433254447,0.050000000000000044,341,14.322474479675293,-16.221181640625,7.0,164.0,11.0,0.6129032258064516,1.0,0.0175,cuda,77.0,4.0,1.0,3.0,6.0,8.0,127.0,1.0,3.0,170.0
342,200,-1352.44667291533,229.0,0.4512694512694513,0.06666666666666667,0.5722813335515905,0.050000000000000044,342,15.549180030822754,-18.537076416015626,0.0,151.0,14.0,0.9444444444444444,0.9259259259259259,0.01,cuda,160.0,1.0,3.0,0.0,2.0,1.0,86.0,1.0,103.0,43.0
343,200,-1292.6475751260393,258.0,0.43322475570032576,0.07692307692307693,0.43574234092694425,0.050000000000000044,343,14.775215148925781,-17.3720947265625,3.0,177.0,18.0,0.8844621513944223,1.0,0.0,cuda,221.0,2.0,2.0,2.0,2.0,3.0,19.0,4.0,114.0,31.0
344,200,-1358.8049837380659,203.0,0.4507989907485282,0.12290502793296089,0.7006545949162628,0.050000000000000044,344,15.450566291809082,-17.15550537109375,1.0,164.0,15.0,0.8502415458937198,0.9310344827586207,0.0025,cuda,96.0,2.0,4.0,2.0,2.0,2.0,139.0,15.0,9.0,129.0
345,200,-1541.750810740869,181.0,0.47973531844499584,0.3574468085106383,0.5089878039307076,0.050000000000000044,345,15.176462173461914,-17.55028076171875,19.0,214.0,21.0,0.5221843003412969,0.6666666666666666,0.0025,cuda,94.0,3.0,4.0,83.0,12.0,24.0,59.0,1.0,3.0,117.0
346,200,-1385.9292891735595,189.0,0.46225614927905007,0.012048192771084338,0.4009765953864287,0.050000000000000044,346,16.242515563964844,-16.09982666015625,2.0,158.0,8.0,0.9885714285714285,1.0,0.0,cuda,5.0,1.0,2.0,4.0,3.0,2.0,200.0,60.0,0.0,123.0
347,200,-1615.6984433139273,193.0,0.5183333333333333,0.4679245283018868,0.2091524186529661,0.050000000000000044,347,15.408228874206543,-14.388974609375,0.0,252.0,13.0,0.4258373205741627,0.7142857142857143,0.0025,cuda,210.0,2.0,3.0,2.0,1.0,0.0,16.0,2.0,16.0,148.0
348,200,-1311.8764352808687,207.0,0.4468802698145025,0.0,0.47889354568315173,0.050000000000000044,348,15.971373558044434,-15.891519775390625,0.0,147.0,23.0,1.0,1.0,0.025,cuda,133.0,2.0,3.0,3.0,2.0,2.0,109.0,29.0,5.0,112.0
349,200,-1650.427955340844,118.0,0.5423728813559322,0.07563025210084033,0.15353401698092403,0.050000000000000044,349,14.238351821899414,-15.7156689453125,1.0,107.0,12.0,0.9158878504672897,1.0,0.1225,cuda,52.0,2.0,2.0,2.0,3.0,1.0,193.0,3.0,2.0,140.0
350,200,-1305.1916931786393,269.0,0.43266932270916336,0.2663755458515284,0.4761688546704833,0.050000000000000044,350,14.681968688964844,-17.080115966796875,7.0,209.0,20.0,0.8305647840531561,0.5,0.01,cuda,107.0,3.0,39.0,1.0,6.0,7.0,86.0,60.0,4.0,87.0
351,200,-1450.7182333678793,210.0,0.4621149042464613,0.3107569721115538,0.6176470588235294,0.050000000000000044,351,15.216411590576172,-16.77870361328125,32.0,230.0,21.0,0.5830721003134797,0.5714285714285714,0.0425,cuda,73.0,3.0,32.0,53.0,38.0,109.0,24.0,61.0,7.0,0.0
352,200,-1443.0293583482005,220.0,0.4531897265948633,0.3545816733067729,0.3728526307680456,0.050000000000000044,352,14.560617446899414,-16.1335546875,63.0,213.0,38.0,0.6261980830670927,0.36923076923076925,0.0075,cuda,74.0,1.0,3.0,78.0,0.0,152.0,22.0,18.0,8.0,44.0
353,200,-1445.9466558029535,225.0,0.448559670781893,0.35611510791366907,0.9865536392867582,0.050000000000000044,353,15.550788879394531,-16.751820068359375,50.0,247.0,32.0,0.6821428571428572,0.723404255319149,0.0,cuda,39.0,2.0,2.0,11.0,4.0,157.0,14.0,151.0,1.0,19.0
354,200,-1425.970276314154,192.0,0.4527491408934708,0.36771300448430494,0.4499450750640791,0.050000000000000044,354,14.59394645690918,-14.713736572265624,64.0,184.0,39.0,0.5714285714285714,0.46153846153846156,0.0325,cuda,46.0,2.0,2.0,20.0,3.0,151.0,36.0,19.0,51.0,70.0
355,200,-1355.246892703074,233.0,0.42760372565622357,0.3908450704225352,0.3807750306856041,0.050000000000000044,355,15.667712211608887,-15.31629638671875,47.0,260.0,24.0,0.677115987460815,0.4857142857142857,0.015,cuda,0.0,0.0,4.0,172.0,21.0,162.0,34.0,4.0,0.0,3.0
356,200,-1689.3291074098343,163.0,0.5313531353135313,0.42528735632183906,0.21762706311176638,0.050000000000000044,356,15.653980255126953,-14.9618408203125,57.0,228.0,33.0,0.425,0.42857142857142855,0.1175,cuda,20.0,3.0,3.0,156.0,27.0,162.0,26.0,1.0,1.0,1.0
357,200,-1487.829284283386,210.0,0.46530612244897956,0.3493975903614458,0.8395202741290692,0.050000000000000044,357,15.519189834594727,-16.925517578125,59.0,205.0,46.0,0.7530864197530864,0.4153846153846154,0.07,cuda,18.0,3.0,5.0,3.0,38.0,141.0,55.0,130.0,5.0,2.0
