episode,step_count,train_reward,train_throughput,train_drop_rate,train_jamming_failure_rate,train_fairness,epsilon,device,network_type,reward_processing_mode,reward_processing_scale,replay_size,avg_loss,avg_q,mode_usage_harvest,mode_usage_backscatter,mode_usage_active,invalid_action_rate,backscatter_success_rate,active_success_rate
232,200,-1945.984868335282,12.0,0.606473594548552,0.8055555555555556,0.20869565217391273,0.13738099999999998,cuda,dueling,scale,100.0,92800,0.0021552638424327595,-0.28241184088401494,69.0,26.0,11.0,0.005,0.10714285714285714,0.5
233,200,-1979.6716379207087,25.0,0.6015100671140939,0.6621621621621622,0.18037518037518033,0.13358099999999995,cuda,dueling,scale,100.0,93200,0.002201449777348898,-0.2766580068692565,50.0,82.0,3.0,0.0325,0.28735632183908044,0.0
234,200,-2151.28538412239,13.0,0.6151288445552785,0.9027777777777778,0.10730158730158725,0.12978100000000015,cuda,dueling,scale,100.0,93600,0.002162390381563455,-0.2644352415204048,45.0,86.0,9.0,0.065,0.125,0.16666666666666666
235,200,-1918.6390191582216,29.0,0.5873702422145328,0.7604166666666666,0.32038095238095227,0.12598100000000012,cuda,dueling,scale,100.0,94000,0.0020468460331903773,-0.2737196427024901,75.0,83.0,13.0,0.025,0.21839080459770116,0.45454545454545453
236,200,-1926.9062113142895,20.0,0.6047098402018503,0.058823529411764705,0.08948545861297537,0.1221810000000001,cuda,dueling,scale,100.0,94400,0.00253042422584258,-0.25876390472054484,58.0,13.0,4.0,0.0525,0.8571428571428571,1.0
237,200,-1861.1035366634612,16.0,0.5919439579684763,0.7916666666666666,0.15515151515151507,0.11838100000000007,cuda,dueling,scale,100.0,94800,0.002117067142389715,-0.2752846894413233,17.0,41.0,15.0,0.02,0.1,0.5217391304347826
238,200,-2103.313193814768,14.0,0.6196721311475409,0.5555555555555556,0.11264367816091948,0.11458100000000004,cuda,dueling,scale,100.0,95200,0.0020987279660766942,-0.2618918077461421,57.0,26.0,1.0,0.0,0.3,1.0
239,200,-2003.3091233109092,25.0,0.603836530442035,0.8148148148148148,0.3041362530413624,0.11078100000000013,cuda,dueling,scale,100.0,95600,0.0021035395469516517,-0.27950904013589023,84.0,58.0,36.0,0.035,0.19736842105263158,0.2
240,200,-2032.7426859346856,5.0,0.6239669421487604,0.8571428571428571,0.09803921568627413,0.1069810000000001,cuda,dueling,scale,100.0,96000,0.002008102920954116,-0.2684429242182523,19.0,25.0,0.0,0.015,0.14705882352941177,0.0
241,200,-2382.972592465643,13.0,0.6189300411522634,0.922077922077922,0.17333333333333314,0.10318100000000008,cuda,dueling,scale,100.0,96400,0.0025880039285402744,-0.26003104062750937,19.0,153.0,1.0,0.0,0.0718954248366013,1.0
242,200,-1994.7118526693148,1.0,0.6216442953020134,0.75,0.06666666666666222,0.09938100000000005,cuda,dueling,scale,100.0,96800,0.0023040697496617213,-0.25450515119358896,45.0,2.0,2.0,0.0225,0.5,0.0
243,200,-1853.154108056246,52.0,0.5770850884582982,0.5,0.2198373983739837,0.09558100000000003,cuda,dueling,scale,100.0,97200,0.002405363332363777,-0.25634106929413975,51.0,82.0,7.0,0.0275,0.48314606741573035,1.0
244,200,-2043.4934701074922,22.0,0.6108821104699094,0.7764705882352941,0.21511111111111103,0.09178100000000011,cuda,dueling,scale,100.0,97600,0.0020661039289552718,-0.26248665105551483,50.0,77.0,13.0,0.02,0.18,0.16666666666666666
245,200,-1999.5551858508918,7.0,0.6162888329135181,0.782608695652174,0.25128205128205,0.08798100000000009,cuda,dueling,scale,100.0,98000,0.002180045902496204,-0.2535477472282946,24.0,21.0,4.0,0.005,0.23809523809523808,0.3333333333333333
246,200,-2083.4579472744176,16.0,0.6251005631536605,0.75,0.09808429118773943,0.08418100000000006,cuda,dueling,scale,100.0,98400,0.002524979328736663,-0.21661371106281876,46.0,25.0,11.0,0.0,0.358974358974359,0.09090909090909091
247,200,-2456.4428231792663,13.0,0.6302931596091205,0.07142857142857142,0.09159891598915984,0.08038100000000004,cuda,dueling,scale,100.0,98800,0.002470956193865277,-0.21653420016169547,2.0,14.0,0.0,0.0,0.9285714285714286,0.0
248,200,-2000.7618061274222,7.0,0.6159663865546219,0.8518518518518519,0.11264367816091927,0.07658100000000001,cuda,dueling,scale,100.0,99200,0.002444534400710836,-0.2214702065102756,30.0,22.0,6.0,0.005,0.10714285714285714,0.4
249,200,-1924.5952080890038,16.0,0.6051063829787234,0.5483870967741935,0.20813008130081284,0.0727810000000001,cuda,dueling,scale,100.0,99600,0.0023076701996615156,-0.2177062069810927,39.0,25.0,10.0,0.0125,0.625,0.058823529411764705
250,200,-2118.6066218611804,5.0,0.6282679738562091,0.9183673469387755,0.23809523809523583,0.06898100000000007,cuda,dueling,scale,100.0,100000,0.002400074797333218,-0.21561782732605933,60.0,43.0,11.0,0.0275,0.0425531914893617,0.1875
251,200,-2008.1818210061938,14.0,0.6102693602693603,0.7560975609756098,0.21777777777777754,0.06518100000000004,cuda,dueling,scale,100.0,100000,0.002952452818863094,-0.20299213428981602,80.0,20.0,25.0,0.05,0.0,0.3783783783783784
252,200,-1983.6744001253326,24.0,0.6127450980392157,0.38095238095238093,0.11228070175438594,0.06138100000000002,cuda,dueling,scale,100.0,100000,0.002679275693371892,-0.22541905712336302,58.0,22.0,3.0,0.03,0.7142857142857143,1.0
253,200,-1945.331443361963,0.0,0.6192893401015228,1.0,1.0,0.05758099999999999,cuda,dueling,scale,100.0,100000,0.0026422209979500622,-0.22087321368046106,27.0,3.0,9.0,0.0275,0.0,0.0
254,200,-2009.1159335034172,19.0,0.6177669111654441,0.391304347826087,0.13296500920810309,0.05378100000000008,cuda,dueling,scale,100.0,100000,0.002634981885785237,-0.22486048702150582,73.0,23.0,0.0,0.0025,0.6785714285714286,0.0
255,200,-1836.5046831284837,13.0,0.591710758377425,0.5666666666666667,0.23971631205673724,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0023555679764831437,-0.2305019671842456,35.0,27.0,8.0,0.0125,0.4482758620689655,0.0
256,200,-2051.6948213854635,30.0,0.6003330557868443,0.8656716417910447,0.29126213592233,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002963895019493066,-0.2139261642843485,45.0,114.0,30.0,0.04,0.16149068322981366,0.09523809523809523
257,200,-1977.924453177291,41.0,0.5981996726677578,0.6153846153846154,0.2972590627763041,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002986261385958642,-0.2330698494426906,102.0,63.0,29.0,0.0625,0.27472527472527475,0.3137254901960784
258,200,-1955.4872801620138,17.0,0.6108333333333333,0.5217391304347826,0.2875621890547261,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0026884465978946536,-0.22346293728798627,62.0,19.0,4.0,0.01,0.36666666666666664,0.8571428571428571
259,200,-1982.6755704470916,18.0,0.6154478225143796,0.37037037037037035,0.1565217391304347,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002631611492834054,-0.23949233775027096,17.0,34.0,3.0,0.025,0.625,0.6
260,200,-1966.2852363210493,10.0,0.6147403685092128,0.6551724137931034,0.08130081300813002,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0025091414037160574,-0.23130245063453914,22.0,23.0,6.0,0.005,0.37037037037037035,0.0
261,200,-1879.8470413417097,1.0,0.6043859649122807,0.9,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0032554012298351156,-0.22157563764601945,28.0,9.0,2.0,0.005,0.125,0.0
262,200,-1669.638493437939,83.0,0.5407279029462738,0.23529411764705882,0.2656256024677077,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0028682927635964007,-0.2218416844122112,38.0,50.0,18.0,0.005,0.6582278481012658,0.9393939393939394
263,200,-1888.8716468004827,47.0,0.5748502994011976,0.6818181818181818,0.24341597796143247,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029296549002174287,-0.22746536703780293,39.0,123.0,17.0,0.03,0.3053435114503817,0.2692307692307692
264,200,-1924.832590259373,4.0,0.606926406926407,0.875,0.10666666666666597,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0031742520810803397,-0.2332827879115939,27.0,31.0,3.0,0.0075,0.08695652173913043,0.0
265,200,-1683.5644107124858,70.0,0.5586690017513135,0.27450980392156865,0.09833433674493278,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.00289340189890936,-0.2419870594702661,52.0,44.0,10.0,0.01,0.8533333333333334,0.46153846153846156
266,200,-1921.0997844710803,49.0,0.5919869174161897,0.19607843137254902,0.2552897395002658,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003307708838256076,-0.1864583265129477,60.0,69.0,10.0,0.075,0.9347826086956522,0.3157894736842105
267,200,-1997.126766526565,14.0,0.6061120543293718,0.8656716417910447,0.22528735632183883,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003173714434960857,-0.2061563845258206,89.0,57.0,16.0,0.0325,0.0851063829787234,0.23076923076923078
268,200,-1883.8442004165597,49.0,0.587262200165426,0.3333333333333333,0.23784051510648832,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003221045056707226,-0.23977180445566773,37.0,65.0,7.0,0.085,0.7678571428571429,0.6666666666666666
269,200,-2102.153023953343,0.0,0.6147260273972602,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003306215796619654,-0.2428909737896174,91.0,1.0,6.0,0.01,0.0,0.0
270,200,-2104.2210261977257,17.0,0.6092050209205021,0.8395061728395061,0.23786008230452657,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0026588957448257134,-0.24519421931356192,81.0,62.0,24.0,0.025,0.11666666666666667,0.25
271,200,-2085.1259408366477,0.0,0.6192893401015228,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003499696787330322,-0.20871915900148452,5.0,24.0,1.0,0.0025,0.0,0.0
272,200,-2090.127060861115,17.0,0.6158940397350994,0.85,0.09585406301824209,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030606766435084865,-0.22592360377311707,27.0,49.0,15.0,0.01,0.15730337078651685,0.10344827586206896
273,200,-1939.9023738293404,23.0,0.6104218362282878,0.375,0.2651629072681703,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002793174077523872,-0.2266450619418174,25.0,18.0,8.0,0.005,0.4117647058823529,1.0
274,200,-1829.3225233336884,23.0,0.5854513584574934,0.6285714285714286,0.22462845010615703,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030861984367948027,-0.21984835679642856,86.0,28.0,8.0,0.0125,0.2413793103448276,1.0
275,200,-1971.2929484518722,14.0,0.6104114189756508,0.7391304347826086,0.3111111111111106,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0028395707614254206,-0.24155120691284537,71.0,47.0,10.0,0.0575,0.23404255319148937,0.23076923076923078
276,200,-1999.1002808077458,10.0,0.6163469557964971,0.8125,0.15151515151515127,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003041993341175839,-0.22963147217407823,42.0,26.0,6.0,0.01,0.04878048780487805,0.8
277,200,-2236.1904227921023,10.0,0.638648860958366,0.9122807017543859,0.10101010101010091,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0026450139738153668,-0.2599651395319961,17.0,111.0,6.0,0.0075,0.09174311926605505,0.0
278,200,-1796.3671028594147,79.0,0.5757575757575758,0.4025974025974026,0.08214544257979599,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029179419128922746,-0.24620101352222265,14.0,76.0,1.0,0.0125,0.5877862595419847,1.0
279,200,-1866.4421836310887,34.0,0.5887850467289719,0.5161290322580645,0.23353535353535348,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0028946252597961573,-0.25360824771225454,99.0,58.0,4.0,0.11,0.5245901639344263,0.2857142857142857
280,200,-1917.4420086481853,16.0,0.6060862214708369,0.5454545454545454,0.23703703703703682,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002672582374070771,-0.2605819521751255,40.0,35.0,4.0,0.0525,0.45454545454545453,0.75
281,200,-1833.6437072712379,22.0,0.5841409691629956,0.5128205128205128,0.1480122324159021,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0032003524800529705,-0.23549532940611242,23.0,37.0,2.0,0.0125,0.4090909090909091,1.0
282,200,-2031.2688352809496,2.0,0.6239600665557404,0.9,0.06666666666666556,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029507786384783685,-0.2398982628621161,109.0,8.0,2.0,0.0475,0.13333333333333333,0.0
283,200,-2002.7119556561142,38.0,0.6117836965294592,0.3870967741935484,0.11739837398373983,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002732938179979101,-0.2586368255037814,44.0,60.0,2.0,0.01,0.6129032258064516,0.0
284,200,-1929.246394232959,29.0,0.599163179916318,0.46511627906976744,0.27349593495934954,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0031476328772259876,-0.2396235247142613,48.0,29.0,15.0,0.0225,0.5,0.4482758620689655
285,200,-1943.1269058005269,20.0,0.5833333333333334,0.8837209302325582,0.08130081300813007,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002987113167764619,-0.2444216399639845,56.0,68.0,20.0,0.015,0.0,0.5555555555555556
286,200,-1886.0411160993124,34.0,0.5866780529461998,0.6,0.0797791580400276,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0032648217701353134,-0.1954050204018131,40.0,44.0,1.0,0.02,0.41025641025641024,1.0
287,200,-1967.4789458872797,0.0,0.6189669771380186,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029929093702230603,-0.22803146475926042,12.0,37.0,2.0,0.015,0.0,0.0
288,200,-1964.3747505720917,22.0,0.6066666666666667,0.5666666666666667,0.18759689922480613,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029501440841704606,-0.2309036066941917,109.0,30.0,10.0,0.045,0.6153846153846154,0.3
289,200,-2022.3053085134386,2.0,0.6255178127589064,0.9411764705882353,0.06666666666666556,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003124174263793975,-0.25083285218104723,72.0,17.0,0.0,0.0,0.0625,0.0
290,200,-1788.453098859096,24.0,0.5816416593115622,0.23333333333333334,0.11428571428571427,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.00314515680889599,-0.23439893149770796,27.0,35.0,3.0,0.02,0.6285714285714286,1.0
291,200,-1949.0016107316765,35.0,0.5978260869565217,0.6307692307692307,0.1445427728613569,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0033421610190998764,-0.22434465527068823,70.0,57.0,8.0,0.0075,0.4177215189873418,0.13333333333333333
292,200,-1967.2653160334469,15.0,0.6137873754152824,0.3333333333333333,0.10067114093959728,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003166379643371329,-0.23541314331814647,18.0,14.0,2.0,0.0025,0.8333333333333334,0.0
293,200,-1948.904941618587,20.0,0.6063651591289783,0.5121951219512195,0.11204481792717084,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030292882351204754,-0.23592430305667222,26.0,40.0,2.0,0.0125,0.43478260869565216,0.0
294,200,-1853.8874513496494,61.0,0.5790774299835255,0.2857142857142857,0.11673725490196078,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002908858314040117,-0.2553373975213617,50.0,54.0,6.0,0.0325,0.821917808219178,0.2
295,200,-2116.11615865744,6.0,0.6292682926829268,0.8536585365853658,0.06666666666666654,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030065464886138214,-0.23670606767758728,6.0,38.0,3.0,0.0,0.15384615384615385,0.0
296,200,-2009.8525975294795,5.0,0.6224066390041494,0.9302325581395349,0.09803921568627413,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003378171264193952,-0.21637040186673404,84.0,39.0,4.0,0.03,0.05,0.25
297,200,-1903.136872872533,15.0,0.6029035012809565,0.375,0.13274336283185834,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0034099069942021745,-0.23184241715818643,29.0,24.0,1.0,0.03,0.6521739130434783,0.0
298,200,-2038.287163852502,3.0,0.6173986486486487,0.8695652173913043,0.11999999999999841,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003123328796355054,-0.23490545100532473,34.0,30.0,3.0,0.0425,0.12,0.0
299,200,-2044.8116222219398,0.0,0.6243739565943238,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003107607978163287,-0.2487244729883969,43.0,8.0,8.0,0.01,0.0,0.0
300,200,-2035.2927723971077,24.0,0.6155717761557178,0.5660377358490566,0.07868852459016393,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.002996371580520645,-0.2625737622193992,44.0,53.0,11.0,0.0275,0.4772727272727273,0.15789473684210525
301,200,-2059.8242593069276,2.0,0.6273701566364386,0.9787234042553191,0.06666666666666556,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003489128538640216,-0.26943104969337583,21.0,46.0,1.0,0.0,0.03389830508474576,0.0
302,200,-2040.4063345672926,29.0,0.6180781758957655,0.6923076923076923,0.08232990699951051,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0033672235935227946,-0.2748401497490704,37.0,52.0,1.0,0.005,0.3625,0.0
303,200,-1949.4557813126553,6.0,0.6058772687986171,0.8260869565217391,0.1999999999999989,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030385781417135147,-0.286521999463439,58.0,13.0,13.0,0.01,0.18181818181818182,0.16666666666666666
304,200,-2001.7093114936633,15.0,0.6082561078348778,0.8732394366197183,0.28301886792452796,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003002033683587797,-0.2856629120931029,60.0,61.0,12.0,0.005,0.05982905982905983,0.38095238095238093
305,200,-2074.8285232231256,10.0,0.6281325788197252,0.7714285714285715,0.12820512820512803,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029068940319120886,-0.290793252363801,50.0,27.0,10.0,0.01,0.23076923076923078,0.2
306,200,-2063.341055862305,28.0,0.6148267526188558,0.54,0.1333333333333333,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0031394705339334904,-0.2703494371287525,44.0,40.0,11.0,0.0025,0.40816326530612246,0.4
307,200,-2109.108761687821,1.0,0.6068003487358327,0.95,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0031170806649606676,-0.27066267545334993,18.0,20.0,2.0,0.005,0.041666666666666664,0.0
308,200,-1734.0079759251723,70.0,0.5606837606837607,0.16326530612244897,0.1165833928146562,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003052657228545286,-0.27647209994494915,68.0,40.0,12.0,0.015,0.967741935483871,0.45454545454545453
309,200,-1808.1658449143472,23.0,0.5757847533632287,0.7865168539325843,0.23050108932461866,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029376307624625043,-0.28686179416254165,35.0,86.0,4.0,0.0075,0.1827956989247312,0.75
310,200,-1896.175426072804,24.0,0.5952177625960717,0.5925925925925926,0.36226415094339603,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0027844171249307693,-0.28725227795541286,11.0,59.0,1.0,0.0175,0.3793103448275862,1.0
311,200,-1887.6800611109718,1.0,0.6047326906222612,0.5,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0034862477821297946,-0.25591287336312235,14.0,2.0,0.0,0.0125,0.5,0.0
312,200,-2158.5233997643118,15.0,0.624394184168013,0.8125,0.17241379310344815,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030864388716872783,-0.2809864888340235,80.0,33.0,17.0,0.0175,0.05128205128205128,0.4642857142857143
313,200,-1958.6730290039745,0.0,0.6163682864450127,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030617571529000997,-0.28816210423596206,33.0,38.0,5.0,0.01,0.0,0.0
314,200,-1968.8877478487905,35.0,0.5993349958437241,0.6619718309859155,0.18434913468773512,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003327122781192884,-0.28693173139356076,103.0,61.0,11.0,0.005,0.3595505617977528,0.21428571428571427
315,200,-1866.1402761737331,9.0,0.5952380952380952,0.7142857142857143,0.11999999999999982,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0031776223093038427,-0.3060206221789122,28.0,29.0,2.0,0.0275,0.391304347826087,0.0
316,200,-2010.034016810667,2.0,0.613344739093242,0.95,0.06666666666666556,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003116057469160296,-0.2761312844604254,114.0,17.0,24.0,0.0025,0.10526315789473684,0.0
317,200,-1938.1488379506932,2.0,0.6059285091543156,0.9807692307692307,0.06666666666666556,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003048727407003753,-0.29331131726503373,39.0,29.0,23.0,0.01,0.0,0.044444444444444446
318,200,-2218.590239826518,4.0,0.6425196850393701,0.958904109589041,0.10666666666666597,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0028432269406039267,-0.2903191940486431,31.0,74.0,4.0,0.0225,0.03571428571428571,0.14285714285714285
319,200,-1918.378001994904,9.0,0.5991266375545852,0.7741935483870968,0.1862068965517237,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003029753480805084,-0.29484453789889814,46.0,30.0,6.0,0.03,0.13793103448275862,0.45454545454545453
320,200,-2008.6711100286311,1.0,0.6184433164128595,0.9565217391304348,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0027088361454661934,-0.29504982732236384,46.0,23.0,0.0,0.01,0.041666666666666664,0.0
321,200,-2087.5172002386794,7.0,0.6136939983093829,0.8076923076923077,0.1921568627450973,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0035267494362778962,-0.2752245201636106,22.0,25.0,3.0,0.01,0.2,0.6666666666666666
322,200,-2136.034496339171,31.0,0.6164274322169059,0.2571428571428571,0.3219430485762143,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003230424022185616,-0.2889508584886789,86.0,35.0,3.0,0.0125,0.6944444444444444,1.0
323,200,-1908.9667860136624,15.0,0.5991379310344828,0.75,0.0867052023121387,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0031456582853570583,-0.2907681114785373,70.0,26.0,11.0,0.0025,0.45454545454545453,0.0
324,200,-2031.5466663778172,1.0,0.620050547598989,0.9761904761904762,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030313771159853784,-0.3064340522326529,21.0,39.0,3.0,0.0025,0.017543859649122806,0.0
325,200,-1970.3256416091879,42.0,0.5990220048899756,0.5294117647058824,0.3195652173913043,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029575842572376132,-0.30285170624032615,82.0,55.0,15.0,0.01,0.47435897435897434,0.25
326,200,-2127.8950315292896,1.0,0.6312346688470973,0.9836065573770492,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003444089296972379,-0.2682224584929645,111.0,56.0,6.0,0.0125,0.015384615384615385,0.0
327,200,-2089.219661327182,8.0,0.630048465266559,0.8780487804878049,0.10666666666666648,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0029405489761848004,-0.2709382763830945,72.0,31.0,10.0,0.01,0.13953488372093023,0.125
328,200,-2039.8231002162133,6.0,0.6280587275693311,0.4,0.1199999999999996,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003145084065035917,-0.28879244574345647,76.0,1.0,4.0,0.0025,0.0,0.75
329,200,-2023.1503552972717,14.0,0.6113902847571189,0.803030303030303,0.08828828828828825,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003123869609553367,-0.2771678042132407,69.0,66.0,3.0,0.0175,0.1188118811881188,0.4
330,200,-2041.8995839999184,13.0,0.6235772357723577,0.6,0.1463203463203462,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003091097719152458,-0.2836928946338594,51.0,14.0,6.0,0.0,0.2,0.9090909090909091
331,200,-2083.751149719086,13.0,0.6257073565076798,0.8571428571428571,0.15433789954337887,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0036004823993425815,-0.23479110927321017,51.0,48.0,9.0,0.025,0.05,0.5555555555555556
332,200,-2054.2389814369803,22.0,0.5951972555746141,0.6986301369863014,0.13224043715846992,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003181150961318053,-0.24116666212677956,56.0,58.0,19.0,0.0125,0.26506024096385544,0.0
333,200,-2093.5065905995575,7.0,0.626938775510204,0.8125,0.25128205128205,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0034591199760325253,-0.2514124871045351,87.0,25.0,9.0,0.0075,0.06666666666666667,0.3333333333333333
334,200,-1794.5195745843992,62.0,0.5675675675675675,0.35714285714285715,0.21426978818283166,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0030226154025876895,-0.2528622224647552,96.0,48.0,14.0,0.0175,0.5142857142857142,0.9285714285714286
335,200,-2019.4073507726298,25.0,0.6084089035449299,0.5833333333333334,0.1646903820816864,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.00293339402298443,-0.2668385311309248,36.0,64.0,2.0,0.0175,0.4166666666666667,0.0
336,200,-2064.503028859554,1.0,0.6187658495350803,0.75,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003395243976265192,-0.24708196929655968,25.0,1.0,3.0,0.0025,1.0,0.0
337,200,-2035.2968745306173,14.0,0.615257048092869,0.8055555555555556,0.06666666666666665,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003348165919887833,-0.26703966912813487,11.0,37.0,5.0,0.015,0.34146341463414637,0.0
338,200,-2040.9881535784625,22.0,0.6016877637130802,0.631578947368421,0.24820512820512808,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003043225589208305,-0.26035989268682896,49.0,29.0,10.0,0.0225,0.4358974358974359,0.3125
339,200,-2086.7113274659964,33.0,0.5941176470588235,0.7448979591836735,0.13321100917431192,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003200002441299148,-0.25620472397189586,24.0,98.0,0.0,0.0025,0.30275229357798167,0.0
340,200,-1774.2022803486946,25.0,0.572841726618705,0.58,0.16600265604249664,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003316166409640573,-0.26532806903123857,77.0,47.0,4.0,0.0075,0.41509433962264153,0.42857142857142855
341,200,-2337.3739088740795,1.0,0.6235392320534223,0.5,0.06666666666666222,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003480143522610888,-0.2599611147679389,56.0,1.0,1.0,0.005,1.0,0.0
342,200,-2106.145222727004,0.0,0.6425734710087371,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003170822961255908,-0.26664299755357207,13.0,0.0,1.0,0.005,0.0,0.0
343,200,-2090.5632727640136,7.0,0.6275468622656887,0.8888888888888888,0.08828828828828812,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0028574500849936155,-0.2719266200810671,43.0,32.0,4.0,0.0,0.11666666666666667,0.0
344,200,-2006.8752839823967,9.0,0.6139613120269134,0.72,0.19999999999999948,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003397622560150921,-0.2580849250219762,80.0,19.0,7.0,0.005,0.21052631578947367,0.45454545454545453
345,200,-2016.8816217704973,13.0,0.6167218543046358,0.803921568627451,0.3219047619047613,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003184007412637584,-0.3016441913507879,89.0,62.0,16.0,0.105,0.17391304347826086,0.22727272727272727
346,200,-2071.936328138274,4.0,0.6232365145228216,0.8620689655172413,0.06666666666666639,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.003479239079169929,-0.28161061064340176,63.0,22.0,7.0,0.0075,0.13333333333333333,0.0
347,200,-1999.37542611802,0.0,0.6271748135874068,1.0,1.0,0.050000000000000044,cuda,dueling,scale,100.0,100000,0.0033561294473474844,-0.2944824329391122,80.0,2.0,2.0,0.0,0.0,0.0
